cluster	entry_ID
26876_0	26878_0
26876_0	VCPTH
26883_0	26883_0
26888_0	26888_0
26888_0	26887_0
26901_0	26901_0
26902_0	26902_0
26903_0	26903_0
26907_0	26907_0
26909_0	26909_0
26915_0	26915_0
26921_0	26921_0
26924_0	26924_0
26924_0	26925_0
26924_0	26926_0
26924_0	28115_0
26924_0	28116_0
26924_0	50312_0
26924_0	50313_0
26932_0	26932_0
26935_0	26935_0
26940_0	26940_0
26942_0	26942_0
26942_0	27557_0
26942_0	51341_0
26944_0	26944_0
26944_0	26943_0
26949_0	26949_0
26953_0	26953_0
26961_0	26961_0
26962_0	26962_0
26965_0	26965_0
26965_0	26964_0
26982_0	26982_0
16115_0	16115_0
16118_0	16118_0
16131_0	16131_0
16131_0	15506_0
16131_0	16130_0
16136_0	16136_0
16136_0	16150_0
16136_0	16151_0
16136_0	16152_0
16146_0	16146_0
16155_0	16155_0
16159_0	16159_0
16160_0	16160_0
16161_0	16161_0
16163_0	16163_0
16165_0	16165_0
16173_0	16173_0
16175_0	16175_0
16179_0	16179_0
16179_0	16180_0
16179_0	16181_0
16179_0	16671_0
16179_0	19109_0
16186_0	16186_0
16188_0	16188_0
16198_0	16198_0
16213_0	16213_0
16214_0	16214_0
16221_0	16221_0
16229_1	16229_1
16233_0	16233_0
16238_0	16238_0
16245_0	16245_0
16245_0	5842_0
16245_0	7432_0
16245_0	15967_0
16245_0	16603_0
16245_0	17282_0
16245_0	17836_0
16245_0	17837_0
16245_0	17844_0
16245_0	18359_0
16245_0	18360_0
16245_0	18361_0
16245_0	18362_0
16245_0	7432
16247_0	16247_0
16249_0	16249_0
16251_0	16251_0
16253_0	16253_0
16255_0	16255_0
16260_0	16260_0
16260_0	15038_0
16261_0	16261_0
16262_0	16262_0
16267_0	16267_0
16269_0	16269_0
16271_0	16271_0
16277_0	16277_0
16283_0	16283_0
16283_0	16272_0
16298_0	16298_0
16315_0	16315_0
16316_0	16316_0
16318_1	16318_1
16327_0	16327_0
16327_0	17710_0
16327_0	18543_0
16327_0	19838_0
16327_0	19839_0
16327_0	19413_0
16336_0	16336_0
16338_0	16338_0
16347_0	16347_0
16348_0	16348_0
16352_0	16352_0
16357_0	16357_0
16365_0	16365_0
16371_0	16371_0
16372_0	16372_0
16373_0	16373_0
16384_0	16384_0
16385_0	16385_0
16386_0	16386_0
16388_0	16388_0
16389_0	16389_0
16402_0	16402_0
16406_0	16406_0
16406_0	16491_0
16406_0	17151_0
16409_0	16409_0
16409_0	17851_0
16409_0	17852_0
16409_0	27697_0
16424_0	16424_0
16424_0	16926_0
16428_0	16428_0
16441_0	16441_0
16441_0	16440_0
16442_0	16442_0
16442_0	6340_0
16446_0	16446_0
16449_0	16449_0
16450_0	16450_0
16466_0	16466_0
16471_0	16471_0
16473_0	16473_0
16476_0	16476_0
16485_0	16485_0
16485_0	15289_0
16485_0	15300_0
16487_0	16487_0
16498_0	16498_0
16505_0	16505_0
16509_0	16509_0
16517_0	16517_0
16523_0	16523_0
16536_0	16536_0
16536_0	6914_0
16537_0	16537_0
16537_0	17260_0
16542_0	16542_0
16544_0	16544_0
16545_0	16545_0
16549_0	16549_0
16549_0	30725_0
16563_0	16563_0
16564_0	16564_0
16567_0	16567_0
16568_0	16568_0
16569_0	16569_0
16570_0	16570_0
16571_0	16571_0
16572_0	16572_0
16576_0	16576_0
16596_0	16596_0
16596_0	16744_0
16599_0	16599_0
16600_0	16600_0
16608_0	16608_0
16613_0	16613_0
16615_0	16615_0
16615_0	25329_0
16615_0	25330_1
16617_0	16617_0
16620_0	27875_1
16630_0	16630_0
16630_0	15927_0
16630_0	16362_0
16639_0	16639_0
16639_0	4981_0
16640_0	16640_0
16648_0	16648_0
16649_0	16649_0
16652_0	16652_0
16657_0	16657_0
16665_0	16665_0
16665_0	16662_0
16666_0	16666_0
16667_0	16667_0
16675_0	16675_0
16679_0	16679_0
16680_0	16680_0
16681_0	16681_0
16685_0	16685_0
16686_0	16686_0
16691_0	16691_0
16692_0	16692_0
16693_0	16693_0
16696_0	16696_0
16696_0	16683_1
16698_0	16698_0
16698_0	7435_1
16734_0	16734_0
16735_0	16735_0
16737_0	16737_0
16742_0	16742_0
16742_0	4031_0
16742_0	4032_0
16742_0	4980_0
16742_0	16010_0
16742_0	16011_0
16742_0	16503_0
16742_0	17172_0
16742_0	17762_0
16742_0	19065_0
16742_0	RNASE
16742_0	RNASE_CPMG
16767_0	16767_0
16774_0	16774_0
16780_0	16780_0
16781_0	16781_0
16782_0	16782_0
16790_0	16790_0
16791_0	16791_0
16799_0	16799_0
16799_0	16798_0
16800_0	16800_0
16800_0	16166_0
16801_0	16801_0
16810_0	16810_0
16811_0	16811_0
16811_0	11570_0
16812_0	16812_0
16813_1	16813_1
16813_1	10302_0
16816_0	16816_0
16816_0	16792_0
16822_0	16822_0
16824_0	16824_0
16831_0	16831_0
16831_0	34358_0
16831_0	34359_0
16841_0	16841_0
16845_0	16845_0
16846_0	16846_0
16848_0	16848_0
16848_0	16818_0
16868_0	16868_0
16869_0	16869_0
16872_0	16872_0
16880_0	16880_0
16883_0	16883_0
16885_0	16885_0
16887_0	16887_0
16893_0	16893_0
16893_0	16894_0
16893_0	16900_0
16893_0	25536_0
16893_0	25538_0
16893_0	25546_0
16897_0	16897_0
16897_0	5684_0
16912_0	16912_0
16912_0	27964_0
16922_0	16922_0
16927_0	16927_0
16929_0	16929_0
16934_0	16934_0
16935_0	16935_0
16937_0	16937_0
16958_0	16958_0
16959_0	16959_0
16961_0	16961_0
16961_0	16656_0
16964_0	16964_0
16967_0	16967_0
16967_0	15972_0
16971_0	16971_0
16977_0	16977_0
16986_0	16986_0
16988_0	16988_0
16991_0	16991_0
16995_0	16995_0
16997_0	16997_0
17000_0	17000_0
17007_0	17007_0
17008_0	17008_0
17010_0	17010_0
17010_0	17013_0
17010_0	17041_0
17010_0	17046_0
17010_0	17047_0
17010_0	26821_0
17014_0	17014_0
17018_0	17018_0
17018_0	17019_0
17018_0	17018
17024_0	17024_0
17024_0	17023_0
17025_0	17025_0
17027_0	17027_0
17042_0	17042_0
17048_0	17048_0
17065_0	17065_0
17073_1	17073_1
17085_0	17085_0
17085_0	18458_0
17085_0	25492_0
17085_0	30098_0
17090_0	17090_0
17092_0	17092_0
17104_0	17104_0
17105_0	17105_0
17133_0	17133_0
17136_0	17136_0
17146_0	17146_0
17146_0	17144_0
17147_0	17147_0
17147_0	17145_0
17147_0	17452_0
17147_0	18015_0
17157_0	17157_0
17158_0	17158_0
17161_0	17161_0
17175_0	17175_0
17190_0	17190_0
17190_0	17189_0
17192_0	17192_0
17202_0	17202_0
17202_0	34362_0
17236_0	17236_0
17241_0	17241_0
17247_0	17247_0
17251_0	17251_0
17257_0	17257_0
17265_0	17265_0
17273_0	17273_0
17273_0	17272_0
17277_0	17277_0
17280_0	17280_0
17284_0	17284_0
17288_0	17288_0
17289_0	17289_0
17290_0	17290_0
17308_0	17308_0
17313_0	17313_0
17315_0	17315_0
17318_0	17318_0
17319_0	17319_0
17320_0	17320_0
17323_0	17323_0
17363_0	17363_0
17365_0	17365_0
17367_0	17367_0
17367_0	16719_0
17374_0	17374_0
17380_0	17380_0
17383_0	17383_0
17385_0	17385_0
17386_0	17386_0
17386_0	25433_0
17387_0	17387_0
17396_0	17396_0
17403_0	17403_0
17404_0	17404_0
17405_0	17405_0
17415_0	17415_0
17416_0	17416_0
17417_0	17417_0
17417_0	27605_0
17418_0	17418_0
17432_0	17432_0
17445_0	17445_0
17447_0	17447_0
17447_0	4340_0
17447_0	5995_0
17447_0	5996_0
17447_0	16840_0
17447_0	5995
17448_0	17448_0
17468_0	17468_0
17472_0	17472_0
17474_0	17474_0
26656_0	26656_0
26662_0	26662_0
26664_0	26664_0
26684_0	26684_0
26694_0	26694_0
26694_0	4027_0
26694_0	25860_0
26694_0	25861_0
26694_0	26695_0
26697_0	26697_0
26701_0	26701_0
26717_0	26717_0
26720_0	26720_0
26720_0	26719_0
26723_0	26723_0
26723_0	26724_0
26723_0	26723
26730_0	26730_0
26730_0	15693_0
26735_0	26735_0
26738_0	26738_0
26738_0	30017_0
26738_0	31007_0
26740_0	26740_0
26742_0	26742_0
26742_0	26741_0
26745_0	26745_0
26755_0	26755_0
26761_0	26761_0
26762_0	26762_0
26765_0	26765_0
26767_0	26767_0
26768_0	26768_0
26770_0	26770_0
26772_0	26772_0
26774_0	26774_0
26785_0	26785_0
26785_0	25149_0
26791_0	26791_0
26792_0	26792_0
26800_0	26800_0
26801_0	26801_0
26809_0	26809_0
26810_0	26810_0
17944_0	17944_0
17946_0	17946_0
17958_0	17958_0
17958_0	17955_0
17962_0	17962_0
17965_0	17965_0
17968_0	17968_0
17968_0	17967_0
17998_0	17998_0
17999_0	17999_0
18000_0	18000_0
18000_0	17485_0
18005_0	18005_0
18005_0	18007_0
18005_0	SMNTD
18011_0	18011_0
18016_0	18016_0
18025_0	18025_0
18026_0	18026_0
18029_0	18029_0
18039_0	18039_0
18039_0	15694_0
18041_0	18041_0
18042_1	18042_1
18045_0	18045_0
18046_0	18046_0
18046_0	19497_0
18046_0	VILD6
18047_0	18047_0
18048_0	18048_0
18049_0	18049_0
18054_0	18054_0
18054_0	18055_0
18054_0	18056_0
18054_0	18057_0
18054_0	18058_0
18054_0	18059_0
18054_0	18060_0
18054_0	18061_0
18054_0	18062_0
18054_0	18063_0
18054_0	18064_0
18054_0	18065_0
18054_0	18066_0
18054_0	18067_0
18054_0	18068_0
18054_0	18069_0
18054_0	18070_0
18054_0	18071_0
18054_0	18072_0
18054_0	18073_0
18054_0	18074_0
18054_0	18075_0
18054_0	18076_0
18054_0	18077_0
18054_0	18078_0
18054_0	25354_0
18090_0	18090_0
18092_0	18092_0
18092_0	6116_0
18092_0	17822_0
18092_0	25016_0
18092_0	25020_0
18092_0	18092
18094_0	18094_0
18111_0	18111_0
18112_0	18112_0
18122_0	18122_0
18122_0	6321_0
18122_0	6322_0
18122_0	34572_0
18122_0	34573_0
18122_0	34747_0
18122_0	PYP
18125_0	18125_0
18125_0	18123_0
18141_0	18141_0
18145_0	18145_0
18152_0	18152_0
18152_0	17109_0
18153_0	18153_0
18154_0	18154_0
18154_0	19151_0
18154_0	19152_0
18154_0	25013
18156_0	18156_0
18165_2	18165_2
18167_0	18167_0
18170_0	18170_0
18180_0	18180_0
18181_0	18181_0
18183_0	18183_0
18183_0	18182_0
18186_0	18186_0
18189_0	18189_0
18191_0	18191_0
18192_0	18192_0
18193_0	18193_0
18198_0	18198_0
18201_0	18201_0
18211_0	18211_0
18214_0	18214_0
18215_0	18215_0
18221_0	18221_0
18229_1	18229_1
18236_0	18236_0
18244_1	18244_1
18248_0	18248_0
18253_0	18253_0
18253_0	17656_0
18255_0	18255_0
18265_0	18265_0
18268_0	18268_0
18268_0	16590_0
18268_0	17621_0
18280_0	18280_0
18282_0	34015_0
18283_0	18283_0
18290_0	18290_0
18291_0	18291_0
18291_0	18293_0
18291_0	18294_0
18291_0	18295_0
18291_0	26916_0
18291_0	HGMCSF
18296_0	18296_0
18298_0	18298_0
18309_0	18309_0
18315_1	18315_1
18315_1	18314_1
18318_0	18318_0
18320_0	18320_0
18321_0	18321_0
18331_0	18331_0
18331_0	18821_0
18331_0	27061_0
18346_0	18346_0
18349_0	18349_0
18355_0	18355_0
18356_0	18356_0
18358_0	18358_0
18358_0	16819_0
18375_0	18375_0
18380_0	18380_0
18380_0	16096_0
18380_0	18380
18385_0	18385_0
18386_0	18386_0
18391_0	18391_0
18404_0	18404_0
18406_0	18406_0
18406_0	12016_0
18406_0	15379_0
18406_0	50132_0
18406_0	50133_0
18406_0	50134_0
18407_0	18407_0
18415_0	18415_0
18417_0	18417_0
18419_0	18419_0
18428_0	18428_0
18431_0	18431_0
18431_0	18432_0
18431_0	18433_0
18431_0	18434_0
18431_0	18455_0
18431_0	25559_0
18431_0	REV1CT
18437_0	18437_0
18439_1	18439_1
18439_1	15057_0
18439_1	19738_1
18439_1	30206_0
18439_1	50146_0
18439_1	50147_0
18439_1	50149_0
18439_1	51414_0
18439_1	51417_0
18447_0	18447_0
18447_0	17312_0
18449_0	18449_0
18459_0	18459_0
18475_0	18475_0
18484_0	18484_0
18496_0	18496_0
18496_0	18469_0
18497_0	18497_0
18505_0	18505_0
18514_0	18514_0
18517_0	18517_0
18520_0	18520_0
18520_0	19186_0
18520_0	19972_0
18533_0	18533_0
18533_0	6722_0
18533_0	26513
18540_0	18540_0
18541_0	18541_0
18546_0	18546_0
18555_0	18555_0
18557_0	18557_0
18560_0	18560_0
18560_0	19077_0
18563_0	18563_0
18566_0	18566_0
18571_0	18571_0
18571_0	18572_0
18571_0	18573_0
18578_0	18578_0
18585_0	18585_0
18585_0	18576_0
18587_0	18587_0
18589_0	18589_0
18598_0	18598_0
18599_0	18599_0
18601_0	18601_0
18605_0	18605_0
18606_0	18606_0
18607_0	18607_0
18612_0	18612_0
18620_0	18620_0
18624_0	18624_0
18627_0	18627_0
18631_0	18631_0
18631_0	18630_0
18637_0	18637_0
18642_0	18642_0
18650_1	18650_1
18652_0	18652_0
18653_0	18653_0
18667_0	18667_0
18667_0	18663_0
18676_0	18676_0
18682_0	18682_0
18682_0	18681_0
18682_1	18682_1
18692_0	18692_0
18700_0	18700_0
18701_0	18701_0
18707_0	18707_0
18709_1	18709_1
18709_1	17760_0
18709_1	51124_0
18712_0	18712_0
18713_0	18713_0
18720_0	18720_0
18720_1	18720_1
18726_0	18726_0
18733_0	18733_0
18734_0	18734_0
18738_0	18738_0
18753_0	18753_0
18758_0	18758_0
18758_0	7053_0
18758_0	18758
18761_0	18761_0
18763_0	18763_0
27529_0	27529_0
27533_0	27533_0
27537_0	27537_0
27548_0	27548_0
27553_0	27553_0
27554_0	27554_0
27565_0	27565_0
27569_0	27569_0
27574_0	27574_0
27578_0	27578_0
27578_0	27417_0
27580_0	27580_0
27583_0	27583_0
27591_0	27591_0
27593_0	27593_0
27597_0	27597_0
27606_0	27606_0
27606_0	12026_0
27607_0	27607_0
27607_0	18807_0
27608_0	27608_0
27608_0	28005_0
27608_0	28006_0
27609_0	27609_0
27618_0	27618_0
27620_0	27620_0
27620_0	2208_0
27620_0	25104_0
27620_0	25337_0
27620_0	25502_0
27620_0	27217_0
27620_0	27218_0
27620_0	27265_0
27620_0	30977_0
27620_0	CYPA_CPMG
27623_0	27623_0
27624_0	27624_0
27625_0	27625_0
27626_0	27626_0
27628_0	27628_0
27633_0	27633_0
27634_0	27634_0
27636_0	27636_0
27638_0	27638_0
27648_0	27648_0
27649_0	27649_0
27651_0	27651_0
27667_0	27667_0
27674_0	27674_0
27677_0	27677_0
27684_0	27684_0
27698_0	27698_0
27698_0	19332_0
27698_0	27696_0
27705_0	27705_0
27706_0	27706_0
27744_0	27744_0
27747_0	27747_0
27755_0	27755_0
27755_0	27753_0
27755_0	27754_0
27757_0	27757_0
27772_0	27772_0
27772_0	27771_0
27774_0	27774_0
27775_0	27775_0
27778_0	27778_0
27780_0	27780_0
27785_0	27785_0
27791_1	27791_1
27795_0	27795_0
27801_0	27801_0
27811_0	27811_0
27817_0	27817_0
27817_0	27814_0
27820_0	27820_0
27820_0	27818_0
27830_0	27830_0
27830_0	27458_0
27831_0	27831_0
27834_0	27834_0
27840_0	27840_0
27840_0	27841_0
27840_0	27842_0
27840_0	27843_0
27844_0	27844_0
27847_0	27847_0
27848_0	27848_0
27853_0	27853_0
27853_0	27852_0
27866_0	27866_0
27867_0	27867_0
27868_0	27868_0
27869_0	27869_0
27876_0	27876_0
27880_0	27880_0
27881_0	27881_0
27883_0	27883_0
27883_0	7279_0
27885_0	27885_0
27887_0	27887_0
27887_0	26672_0
27887_0	27125_0
27888_0	27888_0
27888_0	27890_0
27888_0	27929_0
27888_0	50563_0
27888_0	50564_0
27888_0	50565_0
27888_0	50566_0
27888_0	27888
27888_0	BLAC_CPMG
27893_0	27893_0
27894_0	27894_0
27913_0	27913_0
27914_0	27914_0
27917_0	27917_0
27923_0	27923_0
27925_0	27925_0
27932_0	27932_0
27932_0	27931_0
27944_0	27944_0
27944_0	4429_0
27944_0	27948_0
27945_0	27945_0
27945_0	4186_0
27945_0	27946_0
27945_0	CRABP2
27949_0	27949_0
27959_0	27959_0
27962_0	27962_0
27972_0	27972_0
27977_0	27977_0
27978_0	27978_0
27981_0	27981_0
27986_0	27986_0
27988_0	27988_0
27989_0	27989_0
27992_0	27992_0
27993_0	27993_0
27994_0	27994_0
28014_0	28014_0
28019_0	28019_0
28020_0	28020_0
28020_0	28011_0
28025_0	28025_0
28026_0	28026_0
28027_0	28027_0
28035_0	28035_0
28035_0	50805_0
28035_0	50806_0
28035_0	50807_0
28035_0	51140_0
28035_0	51141_0
28035_0	51142_0
28035_0	51143_0
28043_0	28043_0
28052_0	28052_0
28062_0	28062_0
28062_0	27243_0
28062_0	28064_0
28063_0	28063_0
28063_0	19204_0
28065_0	28065_0
28070_0	28070_0
28070_0	19172_0
28070_0	19173_0
28070_0	28072_0
28070_0	34384_0
28084_0	28084_0
28085_0	28085_0
28086_0	28086_0
28087_0	28087_0
28088_0	28088_0
28091_0	28091_0
28092_0	28092_0
28098_0	28098_0
28099_0	28099_0
28100_0	28100_0
28109_0	28109_0
28109_0	27592_0
28111_0	28111_0
28121_0	28121_0
28133_0	28133_0
28134_0	28134_0
28135_0	28135_0
28138_0	28138_0
30002_0	30002_0
30003_0	30003_0
30004_0	30004_0
30020_0	30020_0
30024_0	30024_0
30033_0	30033_0
30040_0	30040_0
30061_1	30061_1
30064_0	30064_0
30067_0	30067_0
30070_0	30070_0
30074_0	30074_0
30080_0	30080_0
30080_0	30081_0
30080_0	30082_0
30080_0	30083_0
30080_0	30084_0
30080_0	30085_0
30080_0	30086_0
30082_1	30082_1
30083_1	30083_1
30085_1	30085_1
30086_1	30086_1
30094_0	30094_0
30097_0	30097_0
30101_0	30101_0
30102_0	30102_0
30154_0	30154_0
30154_0	25530_0
30192_0	30192_0
30199_0	30199_0
30208_0	30208_0
30209_0	30209_0
30210_0	30210_0
30210_0	30207_0
30236_0	30236_0
30243_1	30243_1
30243_1	26867_1
30246_0	30246_0
30247_0	30247_0
30256_0	30256_0
30275_0	30275_0
30286_0	30286_0
30293_0	30293_0
30300_1	30300_1
30304_0	30304_0
30310_0	30310_0
30312_0	30312_0
30312_0	27269_0
30314_0	30314_0
30314_0	18654_0
30314_0	30657_0
30316_0	30316_0
30316_0	50331_0
30316_0	CXCL8
30326_0	30326_0
30340_0	30340_0
30348_0	30348_0
30352_0	30352_0
30375_0	30375_0
30379_0	30379_0
30388_0	30388_0
30397_0	30397_0
30399_0	30399_0
30409_0	30409_0
30410_0	30410_0
30417_0	30417_0
30421_0	30421_0
30422_0	30422_0
30423_0	30423_0
30444_0	30444_0
30450_0	30450_0
30469_0	30469_0
30469_0	10085_0
30469_0	16193_1
30480_0	30480_0
30480_1	30480_1
30495_0	30495_0
30522_0	30522_0
30531_0	30531_0
30531_0	27663_0
30556_0	30556_0
30565_0	30565_0
30570_0	30570_0
30571_0	30571_0
30580_0	30580_0
30584_0	30584_0
30611_0	30611_0
30623_0	30623_0
30626_0	30626_0
30632_0	30632_0
30632_0	30629_0
30632_0	30634_0
30632_0	30635_0
30632_0	30636_0
30637_0	30637_0
30638_1	30638_1
30638_1	30080_1
30677_0	30677_0
30691_0	30691_0
30703_0	30703_0
30703_0	17200_0
30703_0	30019_0
30704_0	30704_0
30721_0	30721_0
30737_0	30737_0
30737_0	19461_0
30737_0	19463_0
30740_0	30740_0
30741_0	30741_0
30741_0	17738_0
30741_0	19575_0
30754_0	30754_0
30756_0	30756_0
30765_0	30765_0
30769_0	30769_0
30773_0	30773_0
30790_1	30790_1
30807_0	30807_0
30820_0	30820_0
30820_0	30819_0
30821_0	30821_0
30832_0	30832_0
30850_0	30850_0
30876_0	30876_0
30880_0	30880_0
30902_0	30905_0
30908_0	30908_0
30909_0	30909_0
30925_0	30925_0
30925_0	30676_0
30936_0	30936_0
30944_0	30944_0
30950_0	30950_0
30950_0	30926_0
30951_0	30951_0
30959_0	30959_0
30959_0	5971_0
30959_0	6800_0
30970_0	30970_0
30970_0	17612_0
30974_0	30974_0
30993_0	30993_0
31011_0	31011_0
31020_0	31020_0
31058_0	31058_0
31058_0	30939_0
34000_0	34000_0
34000_0	34002_0
34000_0	34001_0
34006_0	34006_0
34007_0	34007_0
34008_0	34008_0
34012_0	34012_0
34012_0	15742_0
34018_0	34018_0
34022_0	34022_0
34022_0	26552_0
34043_0	34043_0
34043_0	34425_0
34047_0	34047_0
34050_0	34050_0
34052_0	34052_0
34055_0	34055_0
34061_0	34061_0
34064_0	34064_0
34064_0	25455_0
34068_0	34068_0
34068_0	34067_0
34076_0	34076_0
34076_0	34072_0
34082_0	34082_0
34101_0	34101_0
34102_0	34102_0
34109_0	34109_0
34110_0	34110_0
34114_0	34114_0
34120_0	34120_0
34121_0	34121_0
34122_0	34122_0
34126_0	34126_0
34131_1	34131_1
34139_0	34139_0
34139_0	19752_0
34146_0	34146_0
34149_0	34149_0
34153_0	34153_0
34163_0	34163_0
34170_0	34170_0
34178_0	34178_0
34181_0	34181_0
34194_0	34194_0
34200_0	34200_0
34201_0	34201_0
34216_0	34216_0
34225_0	34225_0
34229_0	34229_0
34229_0	34227_0
34231_0	34231_0
34231_0	34233_0
34243_0	34243_0
34248_0	34248_0
34248_0	34247_0
34255_0	34255_0
34255_0	34246_0
34257_0	34257_0
34257_0	16126_0
34258_0	34258_0
34261_0	34261_0
34282_0	34282_0
34285_0	34285_0
34288_0	34288_0
34288_0	34289_0
34288_0	34293_0
34292_0	34292_0
34298_0	34298_0
34318_0	34318_0
34325_0	34325_0
34326_0	34326_0
34330_0	34330_0
34334_0	34334_0
34347_0	34347_0
34347_0	34308_0
34349_0	34349_0
34354_0	34354_0
34356_0	34356_0
34356_0	34355_0
34361_0	34361_0
34376_0	34376_0
34385_0	34385_0
34385_0	18147_0
34385_0	27857_0
34437_0	34437_0
34443_0	34443_0
34448_0	34448_0
34450_0	34450_0
34451_0	34451_0
34463_0	34463_0
34464_0	34464_0
34465_0	34465_0
34468_0	34468_0
34477_0	34477_0
34480_0	34480_0
34487_0	34487_0
15795	15795
15795	15795_0
15521	15521
15521	15521_0
15451	15451
15451	15451_0
5991	5991
5991	5991_0
5154	5154
5154	4327_0
18257	18257
AQADK_CPMG	AQADK_CPMG
AQADK_CPMG	AQADK
BLVRB_CPMG	BLVRB_CPMG
BLVRB_CPMG	27462_0
BLVRB_CPMG	27975_0
VHR_CPMG	VHR_CPMG
VHR_CPMG	27950_0
ARGKIN_CPMG	ARGKIN_CPMG
ARGKIN_CPMG	ARGKIN
HTPDZ_CPMG	HTPDZ_CPMG
HTPDZ_CPMG	HTPDZ
7036	7036
7036	7036_0
36171	36171
36171	36170_0
36171	36171_0
NUSGTD	NUSGTD
NUSGTD	16788_1
PLEXINB1	PLEXINB1
PLEXINB1	6346_0
UBE2G1	UBE2G1
19127	19127
19127	16664_0
50233	50233
50233	27262_0
4267	4267
4267	4267_0
18306	18306
18306	11061_0
PCF11	PCF11
PI3KSH2	PI3KSH2
ORC2WH	ORC2WH
ORC2WH	27643_0
MLC1PN	MLC1PN
MLC1PC	MLC1PC
50410	50410
50410	50410_0
FSIB	FSIB
ATS	ATS
5841	5841
5841	5564_0
18772	18772
18772	18772_0
17306	17306
17306	17306_0
17783	17783
17783	17783_0
15255	15255
15255	4183_0
5687	5687
5687	5687_0
18260	18260
18260	18260_0
7056	7056
7056	7056_0
18477	18477
18477	18477_0
17266	17266
17266	17266_0
CIN1D2	CIN1D2
MERP	MERP
BARSTAR	BARSTAR
BARSTAR	6227_0
BARSTAR	50539_0
TEPI	TEPI
TEPI	4060_0
50332	50332
SAV	SAV
CDK3	CDK3
ACBP	ACBP
ACBP	5351_0
VL	VL
VL	4580_1
EGLC	EGLC
CIN1D1	CIN1D1
25636	25636
25636	25460_0
25636	25636_0
25636	30068_0
AZURIN	AZURIN
AZURIN	4465_0
AZURIN	18254_0
ALP	ALP
ALP	30322_0
VMIPII	VMIPII
VMIPII	4852_0
CBFB	CBFB
CBFB	4092_0
PSD1	PSD1
MIA40	MIA40
17246	17246
17246	17246_0
50020	50020
50020	17549_0
DR1885	DR1885
4390	4390
4390	19989_0
ATFKR	ATFKR
SPRY	SPRY
GPIIA	GPIIA
GPIIA	1663_0
IL4	IL4
IL4	4094_0
CMTIV	CMTIV
CHEAYBD	CHEAYBD
GXN	GXN
A3VI	A3VI
HTGFA	HTGFA
DBD82	DBD82
34495_0	34495_0
34495_0	34494_0
34500_0	34500_0
34511_0	34511_0
34511_0	30955_0
34511_0	51620_0
34512_0	34512_0
34515_0	34515_0
34515_0	34037_0
34519_0	34519_0
34520_0	34520_0
34527_0	34527_0
34536_0	34536_0
34545_0	34545_0
34545_0	34544_0
34546_0	34546_0
34552_0	34552_0
34552_0	19760_0
34557_0	34557_0
34585_0	34585_0
34598_0	34598_0
34600_0	34600_0
34602_0	34602_0
34607_0	34607_0
34618_0	34618_0
34619_0	34619_0
34619_0	25758_0
34627_0	34627_0
34630_0	34630_0
34642_0	34642_0
34648_0	34648_0
34661_0	34661_0
34661_0	51052_0
34661_1	34661_1
34661_1	51052_2
34663_0	34663_0
34667_0	34667_0
34668_0	34668_0
34669_0	34669_0
34682_0	34682_0
34686_0	34686_0
34694_0	34694_0
34695_0	34695_0
34702_0	34702_0
34704_0	34704_0
34707_0	34707_0
34719_0	34719_0
34724_0	34724_0
34724_0	34725_0
34724_0	34727_0
34726_0	34726_0
34726_0	16989_0
34726_0	34728_0
34748_0	34748_0
34748_0	50620_0
34748_0	50915_0
34752_0	34752_0
36034_0	36034_0
36048_0	36048_0
36061_0	36061_0
36080_0	36080_0
36086_0	36086_0
36101_0	36101_0
36142_0	36142_0
36142_0	12002_0
36143_0	36143_0
36161_0	36161_0
36161_0	25385_0
36180_0	36180_0
36221_0	36221_0
36221_0	36220_0
36221_1	36221_1
36243_0	36243_0
36264_0	19538_0
36299_0	36299_0
36309_1	36309_1
36320_0	36320_0
36320_0	28082_0
36330_0	36330_0
36331_0	36331_0
36332_0	36332_0
36334_0	36334_0
36336_0	36336_0
36342_0	36342_0
36385_0	36385_0
36385_0	36288_0
36404_0	36404_0
36405_0	36405_0
36431_0	36431_0
36471_0	36471_0
50001_0	50001_0
50001_0	27990_0
50002_0	50002_0
50007_0	50007_0
50008_0	50008_0
50008_0	16921_0
50010_0	50010_0
50010_0	15826_0
50010_0	50011_0
50014_0	50014_0
50017_0	50017_0
50017_0	50739_0
50027_0	50027_0
50033_0	50033_0
50033_0	26779_0
50033_0	50030_0
50033_0	50031_0
50033_0	50032_0
50074_0	50074_0
50077_0	50077_0
50078_0	50078_0
50079_0	50079_0
50084_0	50084_0
50084_0	5013_0
50086_0	50086_0
50094_0	50094_0
50098_0	50098_0
50099_0	50099_0
50100_0	50100_0
50101_0	50101_0
50102_0	50102_0
50103_0	50103_0
50105_0	50105_0
50107_0	50107_0
50107_0	34461_0
50108_0	50108_0
50108_0	34461_1
50110_0	50110_0
50110_0	15412_0
50115_0	50115_0
50120_0	50120_0
50120_0	50119_0
50121_0	50121_0
50121_0	5823_0
50122_0	50122_0
50127_0	50127_0
50127_0	50113_0
50130_0	50130_0
50130_0	17945_0
50130_0	50129_0
50131_0	50131_0
50135_0	50135_0
50135_0	50123_0
50138_0	50138_0
50145_0	50145_0
50145_0	17270_0
50145_0	36163_0
50145_0	50143_0
50145_0	50148_0
50145_0	50801_0
50145_0	50802_0
50145_0	51415_0
50145_0	51416_0
50145_0	51416
50152_0	50152_0
50154_0	50154_0
50154_0	26728_0
50154_0	26816_0
50154_0	26823_0
50154_0	26826_0
