cluster	entry_ID
51632_0	51632_0
51637_0	51637_0
51638_0	51638_0
51649_0	51649_0
51650_0	51650_0
51654_0	51654_0
51688_0	51688_0
51689_0	51689_0
51696_1	51696_1
51700_0	51700_0
51713_0	51713_0
51717_0	51717_0
51719_0	51719_0
51719_0	30904_0
51724_0	51724_0
51724_0	51701_0
51731_0	51731_0
51756_0	51756_0
51758_0	51758_0
51770_0	51770_0
51770_0	51769_0
51779_0	51779_0
51779_0	51402_0
51780_0	51780_0
51782_0	51782_0
51786_0	51786_0
51786_1	51786_1
51787_0	51787_0
51787_1	51787_1
51792_0	51792_0
51793_0	51793_0
51811_0	51811_0
51812_0	51812_0
51827_0	51827_0
51871_0	51871_0
27011	27011
27011	34089_0
28132	28132
28132	28132_0
ACRIIA4	ACRIIA4
ACRIIA4	36085_0
BINASE	BINASE
BINASE	4964_0
IFNAR2	IFNAR2
IFNAR2	5049_0
OMP	OMP
OMP	4735_0
RFAHTD	RFAHTD
MK12	MK12
CDNFCT	CDNFCT
UVRDTD	UVRDTD
MFDTD	MFDTD
MFDTD	50219_0
CDNFSP	CDNFSP
CDNFSP	18269_0
ISDHN2	ISDHN2
6838	6838
6838	6838_0
19830_0	19830_0
19831_0	19831_0
19834_0	19834_0
19835_1	19835_1
19835_1	19836_1
19835_1	19837_1
19835_1	27239_0
19840_0	19840_0
19841_0	19841_0
19843_0	19843_0
19844_0	19844_0
19845_0	19845_0
19848_0	19848_0
19850_0	19850_0
19850_0	11249_0
19850_1	19850_1
19850_1	19849_0
19851_0	19851_0
19852_0	19852_0
19852_0	19854_0
19852_0	25554_0
19855_0	19855_0
19855_0	19084_0
19859_0	19859_0
19860_0	19860_0
19866_0	19866_0
19869_0	19869_0
19872_0	19872_0
19876_0	19876_0
19879_0	19879_0
19881_0	19881_0
19881_0	19714_0
19885_0	19885_0
19885_0	19083_0
19893_0	19893_0
19904_0	19904_0
19906_0	19906_0
19906_0	4283_0
19908_0	19908_0
19908_0	19907_0
19916_0	19916_0
19916_0	19915_0
19921_0	19921_0
19921_0	5284_0
19921_0	5285_0
19921_0	6134_0
19921_0	7356_0
19921_0	7357_0
19921_0	15082_0
19921_0	19727_0
19926_0	19926_0
19926_0	19875_0
19928_0	19928_0
19938_0	19938_0
19938_0	19452_0
19941_0	19941_0
19942_0	19942_0
19942_0	25032_0
19943_0	19943_0
19943_0	17137_0
19943_0	25085_0
19943_0	34009_0
19945_0	19945_0
19949_0	19949_0
19949_0	19948_0
19955_0	19955_0
19957_0	19957_0
19958_1	19958_1
19959_0	19959_0
19960_0	19960_0
19963_0	19963_0
19966_0	19966_0
19967_0	19967_0
19968_0	19968_0
19970_0	19970_0
19971_0	19971_0
19974_0	19974_0
19974_0	17957_0
19977_0	19977_0
19977_0	19891_0
19977_0	25111_0
19984_0	19984_0
19985_0	19985_0
19987_0	19987_0
19988_0	19988_0
19994_0	19994_0
19996_0	19996_0
19996_0	25021_0
19996_0	26587_0
19996_0	26588_0
19998_0	19998_0
19999_0	19999_0
25001_0	25001_0
25001_0	16748_0
25002_0	25002_0
25010_0	25010_0
25010_0	25007_0
25018_0	25018_0
25023_0	25023_0
25024_0	25024_0
25025_0	25025_0
25026_0	25026_0
25027_0	25027_0
25028_0	25028_0
25030_0	25030_0
25033_0	25033_0
25036_0	25036_0
25037_0	25037_0
25041_0	25041_0
25041_0	25038_0
25042_0	25042_0
25042_0	25039_0
25043_0	25043_0
25043_0	25040_0
25044_0	25044_0
25044_0	18767_0
25046_0	25046_0
25046_0	19297_0
25046_0	27854_0
25047_0	25047_0
25047_1	25047_1
25047_1	25442_1
25060_0	25060_0
25060_0	25059_0
25062_0	25062_0
25065_0	25065_0
25065_0	25064_0
25066_0	25066_0
25067_0	25067_0
25068_0	25068_0
25071_0	25071_0
25071_0	25070_1
25077_0	25077_0
25080_0	25080_0
25083_0	25083_0
25084_0	25084_0
25088_0	25088_0
25088_0	25803_0
25092_0	25092_0
25092_0	25086_0
25094_0	25094_0
25094_0	25093_0
25098_0	25098_0
25102_0	25102_0
25109_0	25109_0
25109_0	25076_0
25113_0	25113_0
25119_0	25119_0
25119_0	25118_0
25127_0	25127_0
25138_0	25138_0
25139_0	25139_0
25141_0	25141_0
25141_0	25137_0
25147_0	25147_0
25148_0	25148_0
25150_0	25150_0
25151_0	25151_0
25155_0	25155_0
25155_0	25153_0
25156_0	25156_0
25157_0	25157_0
25158_0	25158_0
25158_0	4524_0
25159_0	25159_0
25160_0	25160_0
25166_0	25166_0
25167_0	25167_0
25167_0	19910_0
25168_0	25168_0
25171_0	25171_0
25171_1	25171_1
25171_1	34475_0
25172_0	25172_0
25173_0	25173_0
25175_0	25175_0
25177_0	25177_0
25177_0	4126_0
25179_0	25179_0
25179_0	25180_0
25179_0	25586_0
25179_0	25676_0
25181_0	25181_0
25181_0	25178_0
25182_0	25182_0
25182_0	25183_0
25184_0	25184_0
25184_0	25185_0
25188_0	25188_0
25193_0	25193_0
25194_0	25194_0
25195_0	25195_0
25196_0	25196_0
25196_0	15563_0
25197_0	25197_0
25199_0	25199_0
25199_0	4492_0
25210_0	25210_0
25213_0	25213_0
25214_0	25214_0
25217_0	25217_0
25219_0	25219_0
25221_0	25221_0
25222_0	25222_0
25222_0	18256_0
25222_0	50718_0
25222_0	50719_0
25222_0	50722_0
25222_0	50723_0
25223_0	25223_0
25225_0	25225_0
25225_0	25226_0
25225_0	34547_0
25225_0	34548_0
25230_0	25230_0
25230_0	25229_0
25239_0	25239_0
25240_0	25240_0
25241_0	25241_0
25242_0	25242_0
25250_0	25250_0
25250_0	17034_0
25250_0	4307_0
25250_0	4434_0
25250_0	4563_0
25250_0	4641_0
25250_0	6380_0
25250_0	6383_0
25250_0	6953_0
25250_0	7142_0
25250_0	15394_0
25250_0	15399_0
25250_0	15676_0
25250_0	15845_0
25250_0	16071_0
25250_0	16075_0
25250_0	16076_0
25250_0	16077_0
25250_0	16078_0
25250_0	16079_0
25250_0	16080_0
25250_0	16183_0
25250_0	16184_0
25250_0	16328_0
25250_0	16616_0
25250_0	16720_0
25250_0	16722_0
25250_0	16723_0
25250_0	16743_0
25250_0	17081_0
25250_0	17082_0
25250_0	17084_0
25250_0	17087_0
25250_0	17174_0
25250_0	17213_0
25250_0	17714_0
25250_0	17780_0
25250_0	18426_0
25250_0	18550_0
25250_0	19268_0
25250_0	26998_0
25250_0	27259_0
25250_0	27264_0
25250_0	27835_0
25250_0	34003_0
25250_0	34236_0
25250_0	50544_0
25250_0	50950_0
25250_0	50951_0
25250_0	50952_0
25250_0	25251_0
25259_0	25259_0
25263_0	25263_0
25264_0	25264_0
25265_0	25265_0
25266_0	25266_0
25269_0	25269_0
25269_0	16747_0
25271_0	25271_0
25271_0	5298_0
25276_0	25276_0
25276_0	25275_0
25277_0	25277_0
25280_0	25280_0
25281_0	25281_0
25282_0	25282_0
25288_0	25288_0
25288_0	25145_0
25289_0	25289_0
25289_0	19393_0
25289_0	17793_0
25289_0	11435_0
25289_0	17159_0
25289_0	17794_0
25289_0	17795_0
25289_0	17796_0
25289_0	25218_0
25289_0	25429_0
25289_0	26307_0
25289_0	26678_0
25289_0	26692_0
25289_0	27212_0
25289_0	30121_0
25289_0	30731_0
25289_0	34454_0
25289_0	34455_0
25289_0	34455_1
25289_0	34456_0
25289_0	34456_1
25289_0	34762_0
25289_0	34763_0
25289_0	51008_0
25289_0	51009_0
25290_0	25290_0
25290_0	18595_0
25294_0	25294_0
25296_1	25296_1
25298_0	25298_0
25302_0	25302_0
25303_0	25303_0
25303_0	25305_0
25303_0	25406_0
25304_0	25304_0
25304_0	25301_0
25307_0	25307_0
25308_0	25308_0
25312_0	25312_0
25324_0	25324_0
25324_0	25306_0
25326_0	25326_0
25327_0	25327_0
25330_0	25330_0
25330_0	25328_0
25334_0	25334_0
25334_0	15423_0
25338_0	25338_0
25345_0	25345_0
25346_0	25346_0
25350_0	25350_0
25350_0	17357_0
25358_0	25358_0
25364_0	25364_0
25371_0	25371_0
25376_0	25376_0
25376_0	25143_0
25379_0	25379_0
25380_0	25380_0
25381_0	25381_0
25382_0	25382_0
25384_0	25384_0
25386_0	25386_0
25387_0	25387_0
25391_0	25391_0
25393_0	25393_0
25395_0	25395_0
25396_0	25396_0
25398_0	25398_0
25398_0	25397_0
25399_0	25399_0
25399_0	26576_0
25399_0	27021_0
25400_0	25400_0
25402_0	25402_0
25404_0	25404_0
25407_0	25407_0
25407_0	25405_0
25410_0	25410_0
25417_0	25417_0
25421_0	25421_0
25421_0	25031_0
25423_0	25423_0
25428_0	25428_0
25430_0	25430_0
25432_0	25432_0
25434_0	25434_0
25435_0	25435_0
25436_0	25436_0
25436_0	10072_0
25436_0	25469_0
25437_0	25437_0
25439_0	25439_0
25441_0	25441_0
25445_0	25445_0
25446_0	25446_0
25446_0	25447_0
25448_0	25448_0
25448_0	18012_0
25449_0	25449_0
25451_0	25451_0
25453_0	25453_0
25454_0	25454_0
25459_0	25459_0
25461_0	25461_0
25462_0	25462_0
25464_0	25464_0
25466_0	25466_0
25466_0	30150_0
25466_0	50276_0
25466_0	36133_1
25466_0	6578_0
25466_0	7013_0
25466_0	18238_0
25466_0	18250_0
25466_0	18793_0
25466_0	51432_0
25468_0	25468_0
25481_0	25481_0
25482_0	25482_0
25483_0	25483_0
25483_0	16264_0
25487_0	25487_0
25487_0	25486_0
25496_0	25496_0
25497_0	25497_0
25498_0	25498_0
25499_0	25499_0
25504_1	25504_1
25508_0	25508_0
25509_0	25509_0
25510_0	25510_0
25513_0	25513_0
25515_0	25515_0
25533_0	25533_0
25541_0	25541_0
25541_0	25542_0
25543_0	25543_0
25544_0	25544_0
25544_0	30500_0
25549_0	25549_0
25556_0	25556_0
25556_1	25556_1
25556_1	18000_1
25557_0	25557_0
25560_0	25560_0
25562_0	25562_0
25565_0	25565_0
25567_0	25567_0
25567_0	25342_0
25568_0	25568_0
25575_0	25575_0
25575_0	16127_0
25576_0	25576_0
25576_0	6304_0
25576_0	16611_0
25576_0	25299_0
25576_0	25553_0
25576_0	27573_0
25576_0	50128_0
25576_0	50949_0
25587_0	25587_0
25590_0	25590_0
25591_0	25591_0
25592_0	25592_0
25593_0	25593_0
25595_0	25595_0
25599_1	25599_1
25605_0	25605_0
25606_0	25606_0
25606_0	25607_0
25609_0	25609_0
25611_0	25611_0
25612_0	25612_0
25618_0	25618_0
25620_0	25620_0
25620_0	25622_0
25620_0	25623_0
25620_0	25626_0
25620_0	30091_0
25620_0	30093_1
25627_0	25627_0
25630_0	25630_0
25634_0	25634_0
25638_0	25638_0
25647_0	25647_0
25652_0	25652_0
25656_0	25656_0
25657_0	25657_0
25658_0	25658_0
25659_0	25659_0
25659_0	25667_0
25659_0	25668_0
25662_0	25662_0
25665_0	25665_0
25666_0	25666_0
25666_0	15132_0
25666_0	25664_0
25677_1	25677_1
25677_1	19516_0
25677_1	27271_0
25684_0	25684_0
25685_0	25685_0
25688_0	25688_0
25689_0	25689_0
25690_0	25690_0
25691_0	25691_0
25692_0	25692_0
25694_1	25694_1
25694_1	15636_1
25698_0	25698_0
25700_0	25700_0
25706_0	25706_0
25708_0	25708_0
25712_0	25712_0
25712_0	34093_0
25712_0	34105_0
25717_0	25717_0
25717_0	25716_0
25718_0	25718_0
25720_0	25720_0
25721_0	25721_0
25727_0	25727_0
25729_0	25729_0
25729_0	18888_0
25732_0	25732_0
25734_0	25734_0
25735_0	25735_0
25735_0	19201_0
25742_0	25742_0
25743_0	25743_0
25744_0	25744_0
25745_0	25745_0
25760_0	25760_0
25761_0	25761_0
25762_0	25762_0
25763_0	25763_0
25766_0	25766_0
25767_0	25767_0
25767_0	18521_0
25770_0	25770_0
25773_0	25773_0
25774_0	25774_0
25775_0	25775_0
25778_0	25778_0
25779_0	25779_0
25788_0	25788_0
25789_0	25789_0
25791_0	25791_0
25791_0	25790_0
25791_1	25791_1
25796_1	25796_1
25799_0	25799_0
25799_0	25798_0
25800_0	25800_0
25800_0	25650_0
25801_0	25801_0
25802_0	25802_0
25804_0	25804_0
25805_0	25805_0
25806_0	25806_0
25808_1	25808_1
25808_1	25722_0
25818_0	25818_0
25818_0	25817_0
25825_0	25825_0
25827_0	25827_0
25829_1	25829_1
25830_0	25830_0
25832_0	25832_0
25833_1	25833_1
25833_1	25828_0
25833_1	27555_0
25833_1	34294_0
25834_0	25834_0
25836_0	25836_0
25838_0	25838_0
25839_0	25839_0
25848_0	25848_0
25850_0	25850_0
25851_0	25851_0
25853_0	25853_0
25856_0	25856_0
25856_0	27349_0
25863_0	25863_0
25864_0	25864_0
25866_0	25866_0
25866_0	25865_0
25868_0	25868_0
25869_0	25869_0
25871_0	25871_0
25871_0	25870_0
25872_0	25872_0
25873_0	25873_0
25877_0	25877_0
25879_0	25879_0
25879_0	25875_0
25880_0	25880_0
25880_0	25878_0
25881_0	25881_0
25883_0	25883_0
25883_0	25829_0
25883_0	25833_0
25885_0	25885_0
25885_0	19609_1
25885_0	11541_0
25885_0	18845_0
25885_0	18846_0
25886_0	25886_0
25887_0	25887_0
25894_0	25894_0
25895_0	25895_0
25895_0	25894_1
25897_0	25897_0
25897_0	25896_0
25899_0	25899_0
25902_0	25902_0
25905_0	25905_0
25912_0	25912_0
25914_0	25914_0
25914_0	25913_0
25918_0	25918_0
25920_1	25920_1
25920_1	16497_1
25921_0	25921_0
25923_0	25923_0
25924_0	25924_0
25924_0	16256_0
25925_0	25925_0
25927_0	25927_0
25933_0	25933_0
25934_0	25934_0
25935_0	25935_0
25943_0	25943_0
25944_0	25944_0
25945_0	25945_0
25950_0	25950_0
25950_0	25951_0
25950_0	25952_0
25956_0	25956_0
25956_0	25955_0
25958_0	25958_0
25958_1	25958_1
25961_0	25961_0
25961_0	25816_0
25964_1	25964_1
25964_1	30099_1
25967_0	25967_0
25968_0	25968_0
25969_0	25969_0
25970_0	25970_0
25975_0	25975_0
25976_0	25976_0
25984_0	25984_0
25984_0	25983_0
25985_0	25985_0
25985_0	19108_0
25988_0	25988_0
25989_0	25989_0
25991_0	25991_0
25992_0	25992_0
25993_0	25993_0
25994_0	25994_0
26001_0	26001_0
26002_0	26002_0
26002_0	26003_0
26004_0	26004_0
26010_0	26010_0
26011_0	26011_0
26012_0	26012_0
26016_0	26016_0
26021_0	26021_0
26022_0	26022_0
26025_0	26025_0
26026_0	26026_0
26027_0	26027_0
26028_0	26028_0
26030_0	26030_0
26030_0	26029_0
26031_0	26031_0
26044_0	26044_0
26045_0	26045_0
26046_0	26046_0
26052_0	26052_0
26053_0	26053_0
26054_0	26054_0
26058_0	26058_0
26060_0	26060_0
26060_0	26059_0
26061_0	26061_0
26063_0	26063_0
26063_0	16817_0
26068_0	26068_0
26069_0	26069_0
26301_0	26301_0
26309_0	26309_0
26312_0	26312_0
26312_0	5329_0
26314_0	26314_0
26315_0	26315_0
26317_0	26317_0
26318_0	26318_0
26321_0	26321_0
26322_0	26322_0
26509_0	26509_0
26517_0	26517_0
26518_0	26518_0
26526_0	26526_0
26527_0	26527_0
26527_0	26529_0
26527_0	30590_2
26530_0	26530_0
26531_0	26531_0
26534_0	26534_0
26534_0	30523_0
26534_0	30523
26544_0	26544_0
26546_0	26546_0
26548_0	26548_0
26549_0	26549_0
26550_0	26550_0
26550_0	25561_0
26553_0	26553_0
26554_0	26554_0
26554_0	16445_0
26558_0	26558_0
26562_0	26562_0
26573_0	26573_0
26573_0	25632_0
26574_0	26574_0
26574_0	25602_0
26575_0	26575_0
26579_0	26579_0
26580_0	26580_0
26582_0	26582_0
26582_0	26577_0
26589_0	26589_0
26591_0	26591_0
26592_0	26592_0
26593_0	26593_0
26599_0	26599_0
26603_0	26603_0
26607_0	26607_0
26618_0	26618_0
26623_0	26623_0
26623_0	16496_1
26624_0	26624_0
26625_0	26625_0
26625_0	10313_0
26627_1	26627_1
26628_0	26628_0
26628_0	27002_0
26631_0	26631_0
26631_0	26629_0
26634_0	26634_0
26634_0	26690_0
26634_0	30153_0
26635_0	26635_0
26635_0	10051_0
26635_0	17610_0
26635_0	17785_0
26635_0	18461_0
26635_0	18479_0
26635_0	18529_0
26635_0	25730_0
26635_0	27387_0
26635_0	27646_0
26635_0	27718_0
26635_0	27719_0
26635_0	27720_0
26635_0	28008_0
26635_0	30694_0
26635_0	30825_0
26635_0	30845_0
26635_0	30906_0
26635_0	50651_0
26635_0	50652_0
26635_0	50774_0
26635_0	51012_0
26635_0	KRAS_CPMG
26636_0	26636_0
26636_0	16876_0
26637_0	26637_0
26638_0	26638_0
26639_0	26639_0
26639_0	26616_0
26642_0	26642_0
26643_0	26643_0
26645_0	26645_0
26647_0	26647_0
26649_0	26649_0
26650_0	26650_0
26653_0	26653_0
26655_0	26655_0
26655_0	26654_0
27287_0	27287_0
27287_0	19182_0
27290_0	27290_0
27298_0	27298_0
27298_0	27241_0
27300_0	27300_0
27301_0	27301_0
27302_0	27302_0
27302_0	34151_0
27302_0	51056_1
27305_0	27305_0
27306_0	27306_0
27313_0	27313_0
27315_0	27315_0
27315_0	15201_0
27315_0	19892_0
27317_0	27317_0
27317_0	27845_0
27317_0	28122_0
27317_0	51294_0
27321_0	27321_0
27324_0	27324_0
27324_0	25740_0
27324_0	27322_0
27324_0	27323_0
27325_0	27325_0
27325_0	27326_0
27327_0	27327_0
27331_0	27331_0
27331_0	27330_0
27332_1	27332_1
27334_0	27334_0
27334_0	27333_0
27336_0	27336_0
27338_0	27338_0
27338_0	7072_0
27338_0	18205_0
27339_0	27339_0
27341_0	27341_0
27342_0	27342_0
27343_0	27343_0
27344_0	27344_0
27345_0	27345_0
27347_0	27347_0
27351_0	27351_0
27353_0	27353_0
27355_0	27355_0
27356_0	27356_0
27358_0	27358_0
27359_0	27359_0
27363_0	27363_0
27363_0	27987_0
27363_0	50730_0
27363_0	50731_0
27363_0	50732_0
27363_0	16842_0
27363_0	18787_0
27363_0	25477_0
27363_0	25874_0
27364_0	27364_0
27364_0	18462_0
27364_0	27366_0
27364_0	27367_0
27364_0	27368_0
27364_0	27369_0
27364_0	27370_0
27364_0	27371_0
27364_0	27372_0
27375_0	27375_0
27375_0	27374_0
27376_0	27376_0
27380_0	27380_0
27381_0	27381_0
27381_0	25267_0
27393_0	27393_0
27394_0	27394_0
27397_0	27397_0
27400_0	27400_0
27401_0	27401_0
27402_0	27402_0
27405_0	27405_0
27405_0	30457_0
27405_0	51187_0
27406_0	27406_0
27408_0	27408_0
27411_0	27411_0
27412_0	27412_0
27414_0	27414_0
27414_0	27416_0
27414_0	27418_0
27414_0	27419_0
27414_0	27421_0
27414_0	27422_0
27414_0	27701_0
27414_0	27702_0
27414_0	27703_0
27415_0	27415_0
27424_0	27424_0
27425_0	27425_0
27426_0	27426_0
27426_0	25426_0
27430_0	27430_0
27430_0	27429_0
27432_0	27432_0
27433_0	27433_0
27436_0	27436_0
27438_0	27438_0
27439_0	27439_0
27443_0	27443_0
27443_0	15519_0
27448_0	27448_0
27448_0	27447_0
27451_0	27451_0
27451_0	4072_0
27451_0	27449_0
27451_0	27450_0
27453_0	27453_0
27459_0	27459_0
27459_0	27455_0
27460_0	27460_0
27461_0	27461_0
27464_0	27464_0
27467_0	27467_0
27476_0	27476_0
27477_0	27477_0
27482_0	27482_0
27483_0	27483_0
27484_0	27484_0
27489_0	27489_0
27490_0	27490_0
27496_0	27496_0
27503_0	27503_0
27508_0	27508_0
27511_0	27511_0
27512_0	27512_0
27512_0	4375_0
27512_0	4769_0
27512_0	5387_0
27512_0	6457_0
27512_0	6466_0
27512_0	7002_0
27512_0	7111_0
27512_0	11505_0
27512_0	11547_0
27512_0	15410_0
27512_0	16626_0
27512_0	16880_1
27512_0	16885_1
27512_0	17439_0
27512_0	17769_0
27512_0	17919_0
27512_0	18582_0
27512_0	18583_0
27512_0	18584_0
27512_0	18610_0
27512_0	18611_0
27512_0	18737_0
27512_0	18831_0
27512_0	19394_1
27512_0	19399_1
27512_0	19406_0
27512_0	19412_0
27512_0	19447_1
27512_0	19670_0
27512_0	25070_0
27512_0	25123_0
27512_0	25230_1
27512_0	25545_1
27512_0	25545_2
27512_0	25601_0
27512_0	25601_1
27512_0	25972_0
27512_0	25973_0
27512_0	27172_0
27512_0	27799_1
27512_0	27802_0
27512_0	27803_0
27512_0	27804_0
27512_0	27805_0
27512_0	27806_0
27512_0	27807_0
27512_0	28042_2
27512_0	28042_3
27512_0	30234_0
27512_0	30275_1
27512_0	30276_0
27512_0	30300_0
27512_0	30602_0
27512_0	30602_1
27512_0	30675_0
27512_0	30675_1
27512_0	30693_0
27512_0	34351_0
27512_0	50330_0
27512_0	6470
27517_0	27517_0
27519_0	27519_0
27519_0	27518_0
27523_0	27523_0
27523_0	34287_0
27523_0	34290_1
27523_0	34291_1
27524_0	27524_0
27526_0	27526_0
10166_0	10166_0
10169_0	10169_0
10170_0	10170_0
10171_0	10171_0
10176_0	10176_0
10178_0	10178_0
10179_0	10179_0
10180_0	10180_0
10182_0	10182_0
10184_0	10184_0
10189_0	10189_0
10192_0	10192_0
10193_0	10193_0
10194_0	10194_0
10195_0	10195_0
10196_0	10196_0
10197_0	10197_0
10198_0	10198_0
10200_0	10200_0
10201_0	10201_0
10202_0	10202_0
10202_0	10309_0
10202_0	11170_0
10203_0	10203_0
10203_0	10177_0
10203_0	10183_0
10206_0	10206_0
10208_0	10208_0
6127_0	6127_0
6128_0	6128_0
6130_0	6130_0
6130_0	6022_0
6130_0	6129_0
6132_0	6132_0
6133_0	6133_0
6138_0	6138_0
6139_0	6139_0
6140_0	6140_0
6143_0	6143_0
6143_0	5534_0
6147_0	6147_0
6148_0	6148_0
6150_0	6150_0
6152_0	6152_0
6152_0	10097_0
6159_0	6159_0
6161_0	6161_0
6167_0	6167_0
6171_0	6171_0
6171_0	6166_0
6172_0	6172_0
6173_0	6173_0
6174_1	6174_1
6175_0	6175_0
6176_0	6176_0
6177_0	6177_0
6178_0	6178_0
6179_0	6179_0
6180_0	6180_0
6181_0	6181_0
6185_0	6185_0
6187_0	6187_0
6188_0	6188_0
6189_0	6189_0
6190_0	6190_0
6195_0	6195_0
6195_0	6196_0
6197_0	6197_0
6198_0	6198_0
6199_0	6199_0
6201_0	6201_0
6201_0	4109_0
6202_0	6202_0
6207_0	6207_0
6208_0	6208_0
6209_0	6209_0
6211_0	6211_0
6212_0	6212_0
6221_0	6221_0
6224_0	6224_0
6225_0	6225_0
6225_0	18229_0
6225_0	18842_0
6225_0	19791_0
6225_0	25540_0
6225_0	25584_0
6225_0	30243_0
6228_0	6228_0
6228_0	16284_0
6228_0	16295_0
6231_0	6231_0
6236_0	6236_0
6238_0	6238_0
6240_0	6240_0
6241_0	6241_0
6241_0	6742_0
6242_0	6242_0
6244_0	6244_0
6247_0	6247_0
6248_0	6248_0
6251_0	6251_0
6251_0	1878_0
6251_0	4010_0
6251_0	4905_0
6251_0	5536_0
6251_0	6250_0
6251_0	6907_0
6251_0	6908_0
6251_0	15232_0
6251_0	15357_0
6251_0	18013_0
6251_0	18788_0
6251_0	50301_0
6251_0	16123_0
6251_0	15901_0
6254_0	6254_0
6255_0	6255_0
6256_0	6256_0
6258_0	6258_0
6258_0	4771_0
6259_0	6259_0
6262_0	6262_0
6265_0	6265_0
6266_0	6266_0
6266_0	15690_1
6266_0	18299_0
6267_0	6267_0
6269_0	6269_0
6270_0	6270_0
6272_0	6272_0
6277_0	6277_0
6277_0	4866_0
6278_0	6278_0
6279_0	6279_0
6281_0	6281_0
6281_1	6281_1
6281_4	6281_4
6282_0	6282_0
6284_0	6284_0
6285_0	6285_0
6286_0	6286_0
6291_0	6291_0
6292_0	6292_0
6297_0	6297_0
6298_0	6298_0
6299_0	6299_0
6300_0	6300_0
6306_0	6306_0
6306_0	6305_0
6308_0	6308_0
6310_0	6310_0
6312_0	6312_0
6313_0	6313_0
6313_0	4849_0
6314_0	6314_0
6315_0	6315_0
6317_0	6317_0
6317_0	17892_0
6317_0	17893_0
6317_0	17894_0
6317_0	17895_0
6317_0	17896_0
6317_0	17897_0
6317_0	17898_0
6318_0	6318_0
6319_0	6319_0
6331_0	6331_0
6332_0	6332_0
6333_0	6333_0
6335_0	6335_0
6336_0	6336_0
6336_0	6330_0
6337_0	6337_0
6337_0	11258_0
6338_0	6338_0
6339_0	6339_0
6341_0	6341_0
6342_0	6342_0
6343_0	6343_0
6344_0	6344_0
6345_0	6345_0
6348_0	6348_0
6348_1	6348_1
6349_0	6349_0
6350_0	6350_0
6351_0	6351_0
6351_0	15226_0
6351_0	15421_0
6353_0	6353_0
6355_0	6355_0
6356_0	6356_0
6356_0	17068_0
6356_0	17641_0
6356_0	19991_0
6357_0	6357_0
6357_0	7236_0
6357_0	7237_0
6357_0	7238_0
6357_0	7239_0
6357_0	15917_0
6357_0	16598_0
6357_0	26586_0
6357_0	26590_0
6357_0	16392
6358_0	6358_0
6359_0	6359_0
6359_0	6453_0
6361_0	6361_0
6363_0	6363_0
6364_0	6364_0
6365_0	6365_0
6366_0	6366_0
6367_0	6367_0
6368_0	6368_0
6369_0	6369_0
6371_0	6371_0
6372_0	6372_0
6373_0	6373_0
6374_0	6374_0
6374_0	16510_0
6374_0	16878_0
6375_0	6375_0
6382_0	6382_0
6384_0	6384_0
6385_0	6385_0
6390_0	6390_0
6391_0	6391_0
6391_0	6444_0
6391_0	7089_0
6392_0	6392_0
6392_0	6393_0
6392_0	7222_0
6392_0	25663_0
6395_0	6395_0
6398_0	6398_0
6404_0	6404_0
6405_0	6405_0
6406_0	6406_0
6407_0	6407_0
6408_0	6408_0
6409_0	6409_0
6410_0	6410_0
6418_0	6418_0
6419_0	6419_0
6427_0	6427_0
6431_0	6431_0
6432_0	6432_0
6433_0	6433_0
6434_0	6434_0
6436_0	6436_0
6438_0	6438_0
6439_0	6439_0
6440_0	6440_0
6442_0	6442_0
6442_0	16147_0
6443_0	6443_0
6445_2	6445_2
6445_2	6275_0
6447_0	6447_0
6448_0	6448_0
6451_0	6451_0
6452_0	6452_0
6454_0	6454_0
6456_0	6456_0
6456_0	6261_0
6460_0	6460_0
6464_0	6464_0
6465_0	6465_0
6469_0	6469_0
6473_0	6473_0
6475_0	6475_0
6476_0	6476_0
6476_0	6162_0
6478_0	6478_0
6478_0	4281_0
6479_0	6479_0
6480_0	6480_0
6480_0	6481_0
6480_0	6482_0
6480_0	6483_0
6489_0	6489_0
6493_0	6493_0
6494_0	6494_0
6494_0	6495_0
6494_0	6496_0
6498_0	6498_0
6500_0	6500_0
6500_0	11203_0
6504_0	6504_0
6504_0	6455_0
6505_0	6505_0
6506_0	6506_0
6508_0	6508_0
6508_0	4312_0
6508_0	6507_0
6510_0	6510_0
6512_0	6512_0
6513_0	6513_0
6513_0	16981_0
6513_0	50337_0
6515_0	6515_0
6516_0	6516_0
6516_0	16506_0
6516_0	16529_0
6516_0	16530_0
6516_0	16531_0
6516_0	16532_0
6516_0	16533_0
6517_0	6517_0
6518_0	6518_0
6519_0	6519_0
6520_0	6520_0
6522_0	6522_0
6522_0	4048_0
6522_0	6521_0
6529_0	6529_0
6530_0	6530_0
6532_0	6532_0
6532_0	6484_0
6532_0	6531_0
6533_0	6533_0
6533_0	18400_0
6535_0	6535_0
6535_0	4127_0
6535_1	6535_1
6538_0	6538_0
6539_0	6539_0
6539_0	6536_0
6540_0	6540_0
6549_0	6549_0
6551_0	6551_0
6551_0	6502_1
6551_0	25232_0
6551_1	6551_1
6551_1	6502_0
6551_1	6851_0
6551_1	25232_1
6555_0	6555_0
6559_0	6559_0
6559_0	6558_0
6565_0	6565_0
6567_0	6567_0
6567_0	6566_0
6568_0	6568_0
6568_0	6569_0
6568_0	15993_0
6568_0	15994_0
6570_0	6570_0
6571_0	6571_0
6572_0	6572_0
6572_0	5239_0
6572_0	5333_0
